timestamp,filename,simulation,replica,pos_threshold,neg_threshold,load_time_ms,render_time_ms,avg_fps,memory_heap_mb,visible_points
2026-04-17T20:27:38.306Z,dccm_data_25.bin,asp294his_lig,Rep_5,0.35,0.35,672.00,7109.80,30.3,1602.95, 4030992
2026-04-17T20:27:51.154Z,dccm_data_25.bin,asp294his_lig,Rep_5,0.5,0.5,672.00,570.70,42.1,1513.79, 1611106
2026-04-17T20:28:11.534Z,dccm_data_25.bin,asp294his_lig,Rep_5,0.75,0.75,672.00,326.80,58.2,1264.32, 511432
2026-04-17T20:28:35.999Z,dccm_data_50.bin,asp294his_lig,Rep_5,0.35,0.35,433.40,4024.20,40.1,879.69, 1898044
2026-04-17T20:28:51.840Z,dccm_data_50.bin,asp294his_lig,Rep_5,0.5,0.5,433.40,291.60,56.9,862.15, 825612
2026-04-17T20:29:12.021Z,dccm_data_50.bin,asp294his_lig,Rep_5,0.75,0.75,433.40,154.50,59.5,757.40, 270494
2026-04-17T20:29:34.982Z,dccm_data_100.bin,asp294his_lig,Rep_5,0.35,0.35,184.90,2767.00,49.9,598.19, 1011660
2026-04-17T20:29:52.220Z,dccm_data_100.bin,asp294his_lig,Rep_5,0.5,0.5,184.90,154.90,59.1,574.07, 444010
2026-04-17T20:30:12.306Z,dccm_data_100.bin,asp294his_lig,Rep_5,0.75,0.75,184.90,84.50,59.9,508.90, 146542
2026-04-17T20:30:34.565Z,dccm_data_200.bin,asp294his_lig,Rep_5,0.35,0.35,160.50,2095.50,57.0,430.77, 546468
2026-04-17T20:30:52.392Z,dccm_data_200.bin,asp294his_lig,Rep_5,0.5,0.5,160.50,82.30,59.8,436.97, 242818
2026-04-17T20:31:12.437Z,dccm_data_200.bin,asp294his_lig,Rep_5,0.75,0.75,160.50,45.00,60.0,388.73, 80036
2026-04-17T20:31:34.277Z,dccm_data_400.bin,asp294his_lig,Rep_5,0.35,0.35,61.40,1775.50,56.8,390.47, 316488
2026-04-17T20:31:52.489Z,dccm_data_400.bin,asp294his_lig,Rep_5,0.5,0.5,61.40,48.60,59.9,356.15, 140836
2026-04-17T20:32:12.515Z,dccm_data_400.bin,asp294his_lig,Rep_5,0.75,0.75,61.40,25.70,60.0,340.02, 45590
2026-04-17T20:32:34.085Z,dccm_data_800.bin,asp294his_lig,Rep_5,0.35,0.35,17.10,1549.70,57.4,327.60, 149056
2026-04-17T20:32:52.543Z,dccm_data_800.bin,asp294his_lig,Rep_5,0.5,0.5,17.10,24.60,60.0,314.67, 65854
2026-04-17T20:33:12.559Z,dccm_data_800.bin,asp294his_lig,Rep_5,0.75,0.75,17.10,15.00,60.0,315.78, 22970
2026-04-17T20:33:34.057Z,dccm_data_1600.bin,asp294his_lig,Rep_5,0.35,0.35,13.40,1482.20,57.6,301.73, 106318
2026-04-17T20:33:52.582Z,dccm_data_1600.bin,asp294his_lig,Rep_5,0.5,0.5,13.40,20.30,60.0,291.39, 48134
2026-04-17T20:34:12.591Z,dccm_data_1600.bin,asp294his_lig,Rep_5,0.75,0.75,13.40,8.50,60.0,295.71, 14264
2026-04-17T20:34:40.796Z,dccm_data_25.bin,asp84glu,Rep_1,0.35,0.35,960.00,7243.20,30.7,1628.29, 4113134
2026-04-17T20:34:53.358Z,dccm_data_25.bin,asp84glu,Rep_1,0.5,0.5,960.00,654.10,41.1,1380.97, 1671294
2026-04-17T20:35:13.716Z,dccm_data_25.bin,asp84glu,Rep_1,0.75,0.75,960.00,352.80,58.8,1277.62, 535690
2026-04-17T20:35:38.216Z,dccm_data_50.bin,asp84glu,Rep_1,0.35,0.35,345.60,4147.60,40.5,845.48, 1917184
2026-04-17T20:35:54.066Z,dccm_data_50.bin,asp84glu,Rep_1,0.5,0.5,345.60,304.00,55.3,912.92, 853896
2026-04-17T20:36:14.256Z,dccm_data_50.bin,asp84glu,Rep_1,0.75,0.75,345.60,157.10,59.4,818.07, 283390
2026-04-17T20:36:37.197Z,dccm_data_100.bin,asp84glu,Rep_1,0.35,0.35,178.90,2755.80,50.4,618.29, 992126
2026-04-17T20:36:54.419Z,dccm_data_100.bin,asp84glu,Rep_1,0.5,0.5,178.90,156.10,59.4,568.17, 451920
2026-04-17T20:37:14.505Z,dccm_data_100.bin,asp84glu,Rep_1,0.75,0.75,178.90,83.60,59.9,511.45, 152244
2026-04-17T20:37:36.698Z,dccm_data_200.bin,asp84glu,Rep_1,0.35,0.35,135.60,2053.90,57.0,455.11, 533844
2026-04-17T20:37:54.592Z,dccm_data_200.bin,asp84glu,Rep_1,0.5,0.5,135.60,82.70,59.8,440.99, 250918
2026-04-17T20:38:14.640Z,dccm_data_200.bin,asp84glu,Rep_1,0.75,0.75,135.60,47.30,60.0,390.59, 84748
2026-04-17T20:38:36.449Z,dccm_data_400.bin,asp84glu,Rep_1,0.35,0.35,54.30,1751.70,57.0,381.94, 328170
2026-04-17T20:38:54.694Z,dccm_data_400.bin,asp84glu,Rep_1,0.5,0.5,54.30,51.10,59.9,358.64, 147422
2026-04-17T20:39:14.723Z,dccm_data_400.bin,asp84glu,Rep_1,0.75,0.75,54.30,25.30,60.0,342.82, 47600
2026-04-17T20:39:36.368Z,dccm_data_800.bin,asp84glu,Rep_1,0.35,0.35,23.60,1618.50,57.3,333.54, 159110
2026-04-17T20:39:54.756Z,dccm_data_800.bin,asp84glu,Rep_1,0.5,0.5,23.60,26.70,60.0,316.66, 72588
2026-04-17T20:40:14.771Z,dccm_data_800.bin,asp84glu,Rep_1,0.75,0.75,23.60,15.50,60.0,309.72, 24670
2026-04-17T20:40:36.324Z,dccm_data_1600.bin,asp84glu,Rep_1,0.35,0.35,13.60,1535.60,57.5,317.49, 86028
2026-04-17T20:40:54.791Z,dccm_data_1600.bin,asp84glu,Rep_1,0.5,0.5,13.60,15.10,60.0,285.80, 38780
2026-04-17T20:41:14.798Z,dccm_data_1600.bin,asp84glu,Rep_1,0.75,0.75,13.60,7.30,60.0,297.15, 13392
2026-04-17T20:41:44.367Z,dccm_data_25.bin,asp84glu,Rep_2,0.35,0.35,963.40,8602.30,13.3,1718.01, 6279600
2026-04-17T20:41:55.878Z,dccm_data_25.bin,asp84glu,Rep_2,0.5,0.5,963.40,955.10,29.1,1787.15, 2878210
2026-04-17T20:42:16.320Z,dccm_data_25.bin,asp84glu,Rep_2,0.75,0.75,963.40,414.50,55.8,1247.97, 785676
2026-04-17T20:42:41.534Z,dccm_data_50.bin,asp84glu,Rep_2,0.35,0.35,344.40,4830.90,20.9,1086.35, 3269760
2026-04-17T20:42:57.002Z,dccm_data_50.bin,asp84glu,Rep_2,0.5,0.5,344.40,533.80,36.0,967.44, 1658112
2026-04-17T20:43:17.244Z,dccm_data_50.bin,asp84glu,Rep_2,0.75,0.75,344.40,216.80,58.4,751.68, 484226
2026-04-17T20:43:40.631Z,dccm_data_100.bin,asp84glu,Rep_2,0.35,0.35,178.00,3204.60,34.3,654.75, 1731434
2026-04-17T20:43:57.554Z,dccm_data_100.bin,asp84glu,Rep_2,0.5,0.5,178.00,286.40,55.2,620.32, 913606
2026-04-17T20:44:17.692Z,dccm_data_100.bin,asp84glu,Rep_2,0.75,0.75,178.00,113.00,59.6,563.65, 278320
2026-04-17T20:44:40.185Z,dccm_data_200.bin,asp84glu,Rep_2,0.35,0.35,153.10,2336.70,52.8,504.65, 931850
2026-04-17T20:44:57.863Z,dccm_data_200.bin,asp84glu,Rep_2,0.5,0.5,153.10,156.90,59.5,468.82, 494476
2026-04-17T20:45:17.938Z,dccm_data_200.bin,asp84glu,Rep_2,0.75,0.75,153.10,65.80,59.9,429.16, 155888
2026-04-17T20:45:39.934Z,dccm_data_400.bin,asp84glu,Rep_2,0.35,0.35,73.30,1919.20,56.5,426.76, 514662
2026-04-17T20:45:58.033Z,dccm_data_400.bin,asp84glu,Rep_2,0.5,0.5,73.30,91.40,59.8,376.24, 278400
2026-04-17T20:46:18.072Z,dccm_data_400.bin,asp84glu,Rep_2,0.75,0.75,73.30,38.70,60.0,336.63, 88374
2026-04-17T20:46:39.775Z,dccm_data_800.bin,asp84glu,Rep_2,0.35,0.35,27.60,1672.70,57.2,367.81, 286412
2026-04-17T20:46:58.130Z,dccm_data_800.bin,asp84glu,Rep_2,0.5,0.5,27.60,48.60,60.0,349.79, 153252
2026-04-17T20:47:18.150Z,dccm_data_800.bin,asp84glu,Rep_2,0.75,0.75,27.60,19.80,60.0,297.15, 48088
2026-04-17T20:47:39.692Z,dccm_data_1600.bin,asp84glu,Rep_2,0.35,0.35,10.60,1528.20,57.4,346.15, 166898
2026-04-17T20:47:58.182Z,dccm_data_1600.bin,asp84glu,Rep_2,0.5,0.5,10.60,28.60,60.0,307.77, 93876
2026-04-17T20:48:18.198Z,dccm_data_1600.bin,asp84glu,Rep_2,0.75,0.75,10.60,15.50,60.0,309.66, 32832
2026-04-17T20:48:46.152Z,dccm_data_25.bin,asp84glu,Rep_3,0.35,0.35,658.40,7292.40,26.0,1616.50, 4176416
2026-04-17T20:48:58.890Z,dccm_data_25.bin,asp84glu,Rep_3,0.5,0.5,658.40,658.70,42.0,1437.71, 1677736
2026-04-17T20:49:19.250Z,dccm_data_25.bin,asp84glu,Rep_3,0.75,0.75,658.40,296.50,58.0,1288.13, 516552
2026-04-17T20:49:43.982Z,dccm_data_50.bin,asp84glu,Rep_3,0.35,0.35,516.90,4205.40,36.3,845.03, 1916128
2026-04-17T20:49:59.555Z,dccm_data_50.bin,asp84glu,Rep_3,0.5,0.5,516.90,294.30,56.5,885.23, 838444
2026-04-17T20:50:19.714Z,dccm_data_50.bin,asp84glu,Rep_3,0.75,0.75,516.90,155.50,59.6,757.90, 272804
2026-04-17T20:50:42.700Z,dccm_data_100.bin,asp84glu,Rep_3,0.35,0.35,237.70,2743.30,51.5,616.72, 975924
2026-04-17T20:50:59.883Z,dccm_data_100.bin,asp84glu,Rep_3,0.5,0.5,237.70,160.00,59.3,564.36, 438340
2026-04-17T20:51:19.965Z,dccm_data_100.bin,asp84glu,Rep_3,0.75,0.75,237.70,81.60,59.8,509.16, 147556
2026-04-17T20:51:42.251Z,dccm_data_200.bin,asp84glu,Rep_3,0.35,0.35,177.10,2104.20,57.0,433.26, 546788
2026-04-17T20:52:00.058Z,dccm_data_200.bin,asp84glu,Rep_3,0.5,0.5,177.10,84.40,59.8,457.50, 246544
2026-04-17T20:52:20.104Z,dccm_data_200.bin,asp84glu,Rep_3,0.75,0.75,177.10,45.80,60.0,389.47, 81984
2026-04-17T20:52:41.884Z,dccm_data_400.bin,asp84glu,Rep_3,0.35,0.35,53.40,1722.90,56.7,373.34, 316410
2026-04-17T20:53:00.155Z,dccm_data_400.bin,asp84glu,Rep_3,0.5,0.5,53.40,47.70,59.9,367.76, 138440
2026-04-17T20:53:20.182Z,dccm_data_400.bin,asp84glu,Rep_3,0.75,0.75,53.40,26.70,60.0,343.71, 45204
2026-04-17T20:53:41.843Z,dccm_data_800.bin,asp84glu,Rep_3,0.35,0.35,23.00,1634.80,57.3,321.58, 168790
2026-04-17T20:54:00.212Z,dccm_data_800.bin,asp84glu,Rep_3,0.5,0.5,23.00,26.00,60.0,317.32, 74898
2026-04-17T20:54:20.227Z,dccm_data_800.bin,asp84glu,Rep_3,0.75,0.75,23.00,15.10,59.9,292.21, 24438
2026-04-17T20:54:41.837Z,dccm_data_1600.bin,asp84glu,Rep_3,0.35,0.35,29.90,1573.40,56.3,341.04, 99184
2026-04-17T20:55:00.253Z,dccm_data_1600.bin,asp84glu,Rep_3,0.5,0.5,29.90,18.80,59.7,306.72, 43638
2026-04-17T20:55:20.261Z,dccm_data_1600.bin,asp84glu,Rep_3,0.75,0.75,29.90,7.80,60.0,293.33, 14020
2026-04-17T20:55:48.191Z,dccm_data_25.bin,asp84glu,Rep_4,0.35,0.35,943.70,6983.40,34.5,1518.05, 3715330
2026-04-17T20:56:00.913Z,dccm_data_25.bin,asp84glu,Rep_4,0.5,0.5,943.70,648.50,51.2,1316.63, 1550540
2026-04-17T20:56:21.208Z,dccm_data_25.bin,asp84glu,Rep_4,0.75,0.75,943.70,295.30,59.2,1368.80, 527934
2026-04-17T20:56:45.722Z,dccm_data_50.bin,asp84glu,Rep_4,0.35,0.35,513.50,3983.40,53.9,933.42, 1634312
2026-04-17T20:57:01.496Z,dccm_data_50.bin,asp84glu,Rep_4,0.5,0.5,513.50,270.40,59.2,860.19, 761082
2026-04-17T20:57:21.651Z,dccm_data_50.bin,asp84glu,Rep_4,0.75,0.75,513.50,155.20,59.6,758.60, 275428
2026-04-17T20:57:44.508Z,dccm_data_100.bin,asp84glu,Rep_4,0.35,0.35,245.00,2606.70,56.0,606.59, 845376
2026-04-17T20:58:01.802Z,dccm_data_100.bin,asp84glu,Rep_4,0.5,0.5,245.00,144.70,59.7,553.18, 402194
2026-04-17T20:58:21.888Z,dccm_data_100.bin,asp84glu,Rep_4,0.75,0.75,245.00,86.40,59.9,506.76, 148524
2026-04-17T20:58:44.111Z,dccm_data_200.bin,asp84glu,Rep_4,0.35,0.35,122.20,2096.80,57.0,420.31, 457350
2026-04-17T20:59:01.969Z,dccm_data_200.bin,asp84glu,Rep_4,0.5,0.5,122.20,76.80,59.9,424.89, 220064
2026-04-17T20:59:22.014Z,dccm_data_200.bin,asp84glu,Rep_4,0.75,0.75,122.20,45.30,60.0,385.11, 81116
2026-04-17T20:59:43.901Z,dccm_data_400.bin,asp84glu,Rep_4,0.35,0.35,132.80,1750.80,56.9,358.58, 248234
2026-04-17T21:00:02.060Z,dccm_data_400.bin,asp84glu,Rep_4,0.5,0.5,132.80,42.70,60.0,347.25, 118394
2026-04-17T21:00:22.084Z,dccm_data_400.bin,asp84glu,Rep_4,0.75,0.75,132.80,23.70,60.0,337.00, 44022
2026-04-17T21:00:43.690Z,dccm_data_800.bin,asp84glu,Rep_4,0.35,0.35,24.00,1578.70,57.3,325.06, 113036
2026-04-17T21:01:02.110Z,dccm_data_800.bin,asp84glu,Rep_4,0.5,0.5,24.00,22.90,60.0,308.57, 55980
2026-04-17T21:01:22.125Z,dccm_data_800.bin,asp84glu,Rep_4,0.75,0.75,24.00,14.30,60.0,314.57, 22034
2026-04-17T21:01:43.655Z,dccm_data_1600.bin,asp84glu,Rep_4,0.35,0.35,16.80,1511.60,57.6,328.20, 68546
2026-04-17T21:02:02.140Z,dccm_data_1600.bin,asp84glu,Rep_4,0.5,0.5,16.80,13.10,60.0,282.88, 31470
2026-04-17T21:02:22.149Z,dccm_data_1600.bin,asp84glu,Rep_4,0.75,0.75,16.80,7.70,60.0,294.77, 12088
2026-04-17T21:02:50.583Z,dccm_data_25.bin,asp84glu,Rep_5,0.35,0.35,608.70,7823.50,36.3,1591.84, 5204804
2026-04-17T21:03:02.960Z,dccm_data_25.bin,asp84glu,Rep_5,0.5,0.5,608.70,804.70,48.6,1572.33, 2217736
2026-04-17T21:03:23.359Z,dccm_data_25.bin,asp84glu,Rep_5,0.75,0.75,608.70,339.10,58.3,1323.70, 667358
2026-04-17T21:03:48.368Z,dccm_data_50.bin,asp84glu,Rep_5,0.35,0.35,495.00,4507.10,51.8,956.50, 2551748
2026-04-17T21:04:03.769Z,dccm_data_50.bin,asp84glu,Rep_5,0.5,0.5,495.00,402.50,59.0,862.00, 1178822
2026-04-17T21:04:23.944Z,dccm_data_50.bin,asp84glu,Rep_5,0.75,0.75,495.00,173.80,59.5,887.03, 357758
2026-04-17T21:04:47.161Z,dccm_data_100.bin,asp84glu,Rep_5,0.35,0.35,245.90,2966.60,58.7,632.09, 1335990
2026-04-17T21:05:04.168Z,dccm_data_100.bin,asp84glu,Rep_5,0.5,0.5,245.90,218.90,59.4,599.20, 642808
2026-04-17T21:05:24.263Z,dccm_data_100.bin,asp84glu,Rep_5,0.75,0.75,245.90,94.80,59.8,541.18, 204002
2026-04-17T21:05:46.675Z,dccm_data_200.bin,asp84glu,Rep_5,0.35,0.35,170.40,2236.00,56.8,469.71, 765972
2026-04-17T21:06:04.394Z,dccm_data_200.bin,asp84glu,Rep_5,0.5,0.5,170.40,125.10,59.7,446.17, 381326
2026-04-17T21:06:24.453Z,dccm_data_200.bin,asp84glu,Rep_5,0.75,0.75,170.40,58.70,59.9,412.74, 125936
2026-04-17T21:06:46.383Z,dccm_data_400.bin,asp84glu,Rep_5,0.35,0.35,58.00,1869.00,56.5,413.50, 447028
2026-04-17T21:07:04.534Z,dccm_data_400.bin,asp84glu,Rep_5,0.5,0.5,58.00,77.90,59.9,359.57, 230812
2026-04-17T21:07:24.570Z,dccm_data_400.bin,asp84glu,Rep_5,0.75,0.75,58.00,35.00,60.0,363.38, 75914
2026-04-17T21:07:46.191Z,dccm_data_800.bin,asp84glu,Rep_5,0.35,0.35,16.70,1601.80,57.3,342.93, 249998
2026-04-17T21:08:04.613Z,dccm_data_800.bin,asp84glu,Rep_5,0.5,0.5,16.70,40.30,60.0,339.83, 128158
2026-04-17T21:08:24.631Z,dccm_data_800.bin,asp84glu,Rep_5,0.75,0.75,16.70,17.40,60.0,310.74, 39308
2026-04-17T21:08:46.224Z,dccm_data_1600.bin,asp84glu,Rep_5,0.35,0.35,16.80,1573.10,57.5,301.73, 139098
2026-04-17T21:09:04.657Z,dccm_data_1600.bin,asp84glu,Rep_5,0.5,0.5,16.80,23.00,60.0,299.33, 70066
2026-04-17T21:09:24.669Z,dccm_data_1600.bin,asp84glu,Rep_5,0.75,0.75,16.80,11.50,60.0,307.20, 21550
2026-04-17T21:09:52.593Z,dccm_data_25.bin,asp84glu_lig,Rep_1,0.35,0.35,980.10,6940.50,40.2,1475.39, 3522602
2026-04-17T21:10:05.311Z,dccm_data_25.bin,asp84glu_lig,Rep_1,0.5,0.5,980.10,535.40,51.6,1459.04, 1452060
2026-04-17T21:10:25.627Z,dccm_data_25.bin,asp84glu_lig,Rep_1,0.75,0.75,980.10,286.80,58.5,1260.76, 469724
2026-04-17T21:10:50.183Z,dccm_data_50.bin,asp84glu_lig,Rep_1,0.35,0.35,549.50,3996.00,53.0,930.29, 1605110
2026-04-17T21:11:05.913Z,dccm_data_50.bin,asp84glu_lig,Rep_1,0.5,0.5,549.50,274.90,59.3,849.04, 726686
2026-04-17T21:11:26.064Z,dccm_data_50.bin,asp84glu_lig,Rep_1,0.75,0.75,549.50,151.30,59.6,753.80, 246426
2026-04-17T21:11:48.990Z,dccm_data_100.bin,asp84glu_lig,Rep_1,0.35,0.35,250.10,2669.70,56.2,612.10, 807664
2026-04-17T21:12:06.215Z,dccm_data_100.bin,asp84glu_lig,Rep_1,0.5,0.5,250.10,144.90,59.7,564.65, 378094
2026-04-17T21:12:26.297Z,dccm_data_100.bin,asp84glu_lig,Rep_1,0.75,0.75,250.10,80.10,59.9,499.62, 131176
2026-04-17T21:12:48.423Z,dccm_data_200.bin,asp84glu_lig,Rep_1,0.35,0.35,139.20,1981.20,57.0,450.03, 412104
2026-04-17T21:13:06.377Z,dccm_data_200.bin,asp84glu_lig,Rep_1,0.5,0.5,139.20,74.40,59.9,412.79, 195960
2026-04-17T21:13:26.424Z,dccm_data_200.bin,asp84glu_lig,Rep_1,0.75,0.75,139.20,47.20,59.9,382.81, 70354
2026-04-17T21:13:48.231Z,dccm_data_400.bin,asp84glu_lig,Rep_1,0.35,0.35,65.30,1738.70,56.9,348.48, 225978
2026-04-17T21:14:06.471Z,dccm_data_400.bin,asp84glu_lig,Rep_1,0.5,0.5,65.30,43.00,60.0,328.77, 106118
2026-04-17T21:14:26.495Z,dccm_data_400.bin,asp84glu_lig,Rep_1,0.75,0.75,65.30,23.50,60.0,333.33, 38530
2026-04-17T21:14:48.127Z,dccm_data_800.bin,asp84glu_lig,Rep_1,0.35,0.35,23.40,1605.70,57.3,328.72, 134200
2026-04-17T21:15:06.520Z,dccm_data_800.bin,asp84glu_lig,Rep_1,0.5,0.5,23.40,22.20,60.0,310.35, 63364
2026-04-17T21:15:26.535Z,dccm_data_800.bin,asp84glu_lig,Rep_1,0.75,0.75,23.40,14.50,60.0,307.90, 21060
2026-04-17T21:15:48.112Z,dccm_data_1600.bin,asp84glu_lig,Rep_1,0.35,0.35,17.60,1556.70,57.4,298.66, 80816
2026-04-17T21:16:06.551Z,dccm_data_1600.bin,asp84glu_lig,Rep_1,0.5,0.5,17.60,13.00,60.0,292.13, 35940
2026-04-17T21:16:26.557Z,dccm_data_1600.bin,asp84glu_lig,Rep_1,0.75,0.75,17.60,5.70,60.0,300.54, 11580
2026-04-17T21:16:55.390Z,dccm_data_25.bin,asp84glu_lig,Rep_2,0.35,0.35,955.60,7874.20,35.6,1587.65, 5166078
2026-04-17T21:17:07.438Z,dccm_data_25.bin,asp84glu_lig,Rep_2,0.5,0.5,955.60,755.40,46.7,1532.85, 2063138
2026-04-17T21:17:27.757Z,dccm_data_25.bin,asp84glu_lig,Rep_2,0.75,0.75,955.60,317.40,59.2,1308.96, 574236
2026-04-17T21:17:52.680Z,dccm_data_50.bin,asp84glu_lig,Rep_2,0.35,0.35,425.60,4484.30,50.8,973.45, 2669414
2026-04-17T21:18:08.185Z,dccm_data_50.bin,asp84glu_lig,Rep_2,0.5,0.5,425.60,415.50,59.0,962.15, 1158588
2026-04-17T21:18:28.376Z,dccm_data_50.bin,asp84glu_lig,Rep_2,0.75,0.75,425.60,166.00,59.5,802.67, 323942
2026-04-17T21:18:51.752Z,dccm_data_100.bin,asp84glu_lig,Rep_2,0.35,0.35,287.50,3083.40,59.0,643.45, 1505548
2026-04-17T21:19:08.611Z,dccm_data_100.bin,asp84glu_lig,Rep_2,0.5,0.5,287.50,228.30,59.4,618.24, 671020
2026-04-17T21:19:28.701Z,dccm_data_100.bin,asp84glu_lig,Rep_2,0.75,0.75,287.50,88.80,59.8,541.24, 184760
2026-04-17T21:19:51.095Z,dccm_data_200.bin,asp84glu_lig,Rep_2,0.35,0.35,122.40,2268.00,56.5,489.39, 837400
2026-04-17T21:20:08.824Z,dccm_data_200.bin,asp84glu_lig,Rep_2,0.5,0.5,122.40,119.10,59.7,468.11, 382952
2026-04-17T21:20:28.874Z,dccm_data_200.bin,asp84glu_lig,Rep_2,0.75,0.75,122.40,50.30,59.9,408.64, 103480
2026-04-17T21:20:50.826Z,dccm_data_400.bin,asp84glu_lig,Rep_2,0.35,0.35,62.10,1886.40,56.5,409.45, 463710
2026-04-17T21:21:08.950Z,dccm_data_400.bin,asp84glu_lig,Rep_2,0.5,0.5,62.10,72.20,59.9,360.18, 209568
2026-04-17T21:21:28.978Z,dccm_data_400.bin,asp84glu_lig,Rep_2,0.75,0.75,62.10,26.90,60.0,352.40, 57438
2026-04-17T21:21:50.678Z,dccm_data_800.bin,asp84glu_lig,Rep_2,0.35,0.35,24.30,1673.40,57.2,336.87, 260158
2026-04-17T21:22:09.020Z,dccm_data_800.bin,asp84glu_lig,Rep_2,0.5,0.5,24.30,38.80,60.0,341.03, 126688
2026-04-17T21:22:29.037Z,dccm_data_800.bin,asp84glu_lig,Rep_2,0.75,0.75,24.30,16.90,60.0,308.61, 35110
2026-04-17T21:22:50.558Z,dccm_data_1600.bin,asp84glu_lig,Rep_2,0.35,0.35,12.80,1505.40,57.5,302.67, 137832
2026-04-17T21:23:09.063Z,dccm_data_1600.bin,asp84glu_lig,Rep_2,0.5,0.5,12.80,23.20,60.0,299.87, 72342
2026-04-17T21:23:29.076Z,dccm_data_1600.bin,asp84glu_lig,Rep_2,0.75,0.75,12.80,11.90,60.0,281.60, 19990
2026-04-17T21:23:58.687Z,dccm_data_25.bin,asp84glu_lig,Rep_3,0.35,0.35,1004.40,8603.60,19.3,1812.78, 6479966
2026-04-17T21:24:10.066Z,dccm_data_25.bin,asp84glu_lig,Rep_3,0.5,0.5,1004.40,987.90,44.1,1820.47, 2867782
2026-04-17T21:24:30.460Z,dccm_data_25.bin,asp84glu_lig,Rep_3,0.75,0.75,1004.40,393.50,58.8,1382.77, 733618
2026-04-17T21:24:55.773Z,dccm_data_50.bin,asp84glu_lig,Rep_3,0.35,0.35,327.50,4971.30,43.7,983.18, 3361720
2026-04-17T21:25:11.056Z,dccm_data_50.bin,asp84glu_lig,Rep_3,0.5,0.5,327.50,513.90,52.2,978.66, 1597240
2026-04-17T21:25:31.242Z,dccm_data_50.bin,asp84glu_lig,Rep_3,0.75,0.75,327.50,185.30,59.5,837.76, 422992
2026-04-17T21:25:54.678Z,dccm_data_100.bin,asp84glu_lig,Rep_3,0.35,0.35,196.20,3233.80,58.1,688.62, 1789686
2026-04-17T21:26:11.523Z,dccm_data_100.bin,asp84glu_lig,Rep_3,0.5,0.5,196.20,272.80,59.2,658.30, 872860
2026-04-17T21:26:31.632Z,dccm_data_100.bin,asp84glu_lig,Rep_3,0.75,0.75,196.20,107.90,59.8,597.04, 237006
2026-04-17T21:26:54.111Z,dccm_data_200.bin,asp84glu_lig,Rep_3,0.35,0.35,119.30,2356.10,56.7,518.27, 983100
2026-04-17T21:27:11.794Z,dccm_data_200.bin,asp84glu_lig,Rep_3,0.5,0.5,119.30,157.50,59.6,481.27, 507682
2026-04-17T21:27:31.853Z,dccm_data_200.bin,asp84glu_lig,Rep_3,0.75,0.75,119.30,59.10,59.9,430.23, 140914
2026-04-17T21:27:53.753Z,dccm_data_400.bin,asp84glu_lig,Rep_3,0.35,0.35,41.90,1854.70,56.6,367.48, 543488
2026-04-17T21:28:11.942Z,dccm_data_400.bin,asp84glu_lig,Rep_3,0.5,0.5,41.90,85.50,59.8,375.85, 285180
2026-04-17T21:28:31.977Z,dccm_data_400.bin,asp84glu_lig,Rep_3,0.75,0.75,41.90,33.50,60.0,366.18, 79494
2026-04-17T21:28:53.740Z,dccm_data_800.bin,asp84glu_lig,Rep_3,0.35,0.35,26.30,1734.10,57.2,355.31, 323460
2026-04-17T21:29:12.033Z,dccm_data_800.bin,asp84glu_lig,Rep_3,0.5,0.5,26.30,53.00,60.0,359.35, 172202
2026-04-17T21:29:32.052Z,dccm_data_800.bin,asp84glu_lig,Rep_3,0.75,0.75,26.30,18.50,60.0,316.40, 46450
2026-04-17T21:29:53.699Z,dccm_data_1600.bin,asp84glu_lig,Rep_3,0.35,0.35,31.00,1613.20,57.4,348.54, 218852
2026-04-17T21:30:12.095Z,dccm_data_1600.bin,asp84glu_lig,Rep_3,0.5,0.5,31.00,40.00,60.0,327.71, 124164
2026-04-17T21:30:32.110Z,dccm_data_1600.bin,asp84glu_lig,Rep_3,0.75,0.75,31.00,15.40,60.0,307.76, 35660
2026-04-17T21:31:01.810Z,dccm_data_25.bin,asp84glu_lig,Rep_4,0.35,0.35,689.80,9007.30,24.8,1722.78, 7034320
2026-04-17T21:31:13.124Z,dccm_data_25.bin,asp84glu_lig,Rep_4,0.5,0.5,689.80,1010.70,43.9,1742.14, 2996792
2026-04-17T21:31:33.601Z,dccm_data_25.bin,asp84glu_lig,Rep_4,0.75,0.75,689.80,412.00,57.7,1382.42, 770718
2026-04-17T21:31:59.296Z,dccm_data_50.bin,asp84glu_lig,Rep_4,0.35,0.35,509.30,5168.50,46.6,980.68, 3622404
2026-04-17T21:32:14.156Z,dccm_data_50.bin,asp84glu_lig,Rep_4,0.5,0.5,509.30,537.00,56.1,975.07, 1614774
2026-04-17T21:32:34.353Z,dccm_data_50.bin,asp84glu_lig,Rep_4,0.75,0.75,509.30,196.30,59.5,821.49, 437618
2026-04-17T21:32:57.734Z,dccm_data_100.bin,asp84glu_lig,Rep_4,0.35,0.35,193.00,3181.50,55.9,709.57, 1906584
2026-04-17T21:33:14.648Z,dccm_data_100.bin,asp84glu_lig,Rep_4,0.5,0.5,193.00,285.80,59.2,609.34, 898748
2026-04-17T21:33:34.752Z,dccm_data_100.bin,asp84glu_lig,Rep_4,0.75,0.75,193.00,103.40,59.8,615.37, 246616
